käsite%käsitesuhde%lähikäsite
heprea%%Kielitiede:seemiläiset kielet
herero%%Kielitiede:nigeriläis-kongolaiset kielet
hiligaino%%Kielitiede:austronesialaiset kielet
hiligaino%%Kielitiede:malaijilais-polynesialaiset kielet
hindi%%Kielitiede:indoeurooppalaiset kielet
hindi%%Kielitiede:indoiranilaiset kielet
hiri-motu%%Kielitiede:pidgin
hixkariyana%%Kielitiede:karibialaiset  kielet
hmong%%Kielitiede:miao-jao-kielet
hollanti%%Kielitiede:indoeurooppalaiset kielet
hollanti%%Kielitiede:germaaniset kielet
hopi%%Kielitiede:uto-atsteekkilaiset kielet
hupa%%Kielitiede:athabaskalaiset kielet
iban%%Kielitiede:austronesialaiset kielet
iban%%Kielitiede:malaijilais-polynesialaiset kielet
ido%%Kielitiede:keinotekoiset kielet
idžo%%Kielitiede:nigeriläis-kongolaiset kielet
igbo%%Kielitiede:error1 BE!nualais-kongolaiset
iiri%%Kielitiede:indoeurooppalaiset kielet
iiri%%Kielitiede:kelttiläiset kielet
ilocano%%Kielitiede:austronesialaiset kielet
ilocano%%Kielitiede:malaijilais-polynesialaiset kielet
inarinsaame%%Kielitiede:uralilaiset kielet
inarinsaame%%Kielitiede:saamelaiset kielet
indonesia%%Kielitiede:austronesialaiset kielet
indonesia%%Kielitiede:malaijilais-polynesialaiset kielet
inguuši%%Kielitiede:pohjoiskaukasialaiset kielet
inkeroinen%%Kielitiede:uralilaiset kielet
inkeroinen%%Kielitiede:itämerensuomalaiset kielet
interlingua%%Kielitiede:keinotekoiset kielet
interlingue%%Kielitiede:keinotekoiset kielet
inuit%%Kielitiede:eskimo-aleuttilaiset
inuit%%Kielitiede:eskimokielet
inuktitut%%Kielitiede:eskimo-aleuttilaiset kielet
inuktitut%%Kielitiede:eskimokielet
inupiaq%%Kielitiede:eskimo-aleuttilaiset kielet
inupiaq%%Kielitiede:eskimokielet
iranilainen kieli%%Kielitiede:indoeurooppalaiset kielet
iranilainen kieli%%Kielitiede:indoiranilaiset kielet
islanti%%Kielitiede:indoeurooppalaiset kielet
islanti%%Kielitiede:germaaniset kielet
italia%%Kielitiede:indoeurooppalaiset kielet
italia%%Kielitiede:romaaniset kielet
itelmeeni%%Kielitiede:kamtšatkalaiset kielet
itelmeeni%%Kielitiede:itelmeeniläiset
itäeskimo%%Kielitiede:eskimo-aleuttilaiset kielet
itäeskimo%%Kielitiede:eskimokielet
itäfriisi%%Kielitiede:indoeurooppalaiset kielet
itäfriisi%%Kielitiede:germaaniset kielet
itämerensuomalaiset kielet%%Kielitiede:uralilaiset kielet
itäslaavilaiset kielet%%Kielitiede:indoeurooppalaiset
itäslaavilaiset kielet%%Kielitiede:slaavilaiset kielet
itäsudanilaiset kielet%%Kielitiede:nilosaharalaiset
itävallansaksa%%Kielitiede:indoeurooppalaiset kielet
itävallansaksa%%Kielitiede:germaaniset kielet
jaava%%Kielitiede:austronesialaiset kielet
jaava%%Kielitiede:malaijilais-polynesialaiset kielet
jakuutti%%Kielitiede:turkkilaiset kielet
jakuutti%%Kielitiede:pohjoisturkkilaiset kielet
jao%%Kielitiede:miao-jao-kielet
japani%%Kielitiede:japanilaiset kielet
japi%%Kielitiede:austronesialaiset kielet
jeniseinsamojedi%%Kielitiede:uralilaiset kielet
jeniseinsamojedi%%Kielitiede:samojedikielet
jiddiš%%Kielitiede:indoeurooppalaiset kielet
jiddiš%%Kielitiede:germaaniset kielet
jju%%Kielitiede:nigeriläis-kongolaiset kielet
joruba%%Kielitiede:nigeriläis-kongolaiset kielet
joruba%%Kielitiede:kwa-kielet
juratsi%%Kielitiede:uralilaiset kielet
juratsi%%Kielitiede:samojedikielet
jurok%%Kielitiede:algonkin-kielet
juutalaispersia%%Kielitiede:indoeurooppalaiset kielet
juutalaispersia%%Kielitiede:indoiranilaiset kielet
kabardi%%Kielitiede:pohjoiskaukasialaiset kielet
kabyyli%%Kielitiede:error1 BE!rberikielet
kadokielet%%Kielitiede:nilosaharalaiset kielet
kalaallisut%%Kielitiede:eskimo-aleuttilaiset kielet
kalmukki%%Kielitiede:mongolikielet
kalmukki%%Kielitiede:länsimongolikielet
kamassi%%Kielitiede:uralilaiset kielet
kamassi%%Kielitiede:samojedikielet
kamba%%Kielitiede:nigeriläis-kongolaiset kielet
kanadanenglanti%%Kielitiede:indoeurooppalaiset kielet
kanadanenglanti%%Kielitiede:germaaniset kielet
kanadanranska%%Kielitiede:indoeurooppalaiset kielet
kanadanranska%%Kielitiede:romaaniset kielet
kannada%%Kielitiede:dravidakielet
kannada%%Kielitiede:etelädravidalaiset kielet
kanuri%%Kielitiede:nilosaharalaiset kielet
karakalpakki%%Kielitiede:turkkilaiset kielet
karakalpakki%%Kielitiede:länsiturkkilaiset kielet
karatšai-balkaari%%Kielitiede:turkkilaiset kielet
karatšai-balkaari%%Kielitiede:länsiturkkilaiset kielet
karen%%Kielitiede:sinotiibetiläiset kielet 
karen%%Kielitiede:tiibetiläis-burmalaiset
karibi%%Kielitiede:arawakilaiset kielet
karjala%%Kielitiede:uralilaiset kielet
karjala%%Kielitiede:itämerensuomalaiset kielet
kasakki%%Kielitiede:turkkilaiset kielet
kašmiri%%Kielitiede:indoeurooppalaiset kielet
kašmiri%%Kielitiede:indoiranilaiset kielet
kašubi%%Kielitiede:indoeurooppalaiset kielet
kašubi%%Kielitiede:slaavilaiset kielet
katalaani%%Kielitiede:indoeurooppalaiset kielet
katalaani%%Kielitiede:romaaniset kielet
katanganluba%%Kielitiede:nigeriläis-kongolaiset kielet
katšin%%Kielitiede:sinotiibetiläiset kielet
kavi%%Kielitiede:uto-atsteekkilaiset kielet
kelttiläinen kieli%%Kielitiede:indoeurooppalaiset
keminsaame%%Kielitiede:uralilaiset kielet
keminsaame%%Kielitiede:saamelaiset kielet
keskienglanti%%Kielitiede:indoeurooppalaiset kielet
keskienglanti%%Kielitiede:germaaniset kielet
keskihollanti%%Kielitiede:indoeurooppalaiset kielet
keskihollanti%%Kielitiede:germaaniset kielet
keski-iiri%%Kielitiede:indoeurooppalaiset kielet
keski-iiri%%Kielitiede:kelttiläiset kielet
keskikhmer%%Kielitiede:austroaasialaiset kielet
keskikhmer%%Kielitiede:mon-khmer-kielet
keskiranska%%Kielitiede:indoeurooppalaiset kielet
keskiranska%%Kielitiede:romaaniset kielet
keskiyläsaksa%%Kielitiede:indoeurooppalaiset kielet
keskiyläsaksa%%Kielitiede:germaaniset kielet
ketšua%%Kielitiede:ketšualaiset kielet
ketti%%Kielitiede:jeniseiläiset kielet
khasi%%Kielitiede:austroaasialaiset kielet
khasi%%Kielitiede:mon-khmer-kielet
khmer%%Kielitiede:austroaasialaiset kielet
khmer%%Kielitiede:mon-khmer-kielet
kiina%%Kielitiede:sinotiibetiläiset kielet 
kiina%%Kielitiede:kiinalaiset kielet
kikuju%%Kielitiede:error1 BE!nuelais-kongolaiset kielet
kiltinänsaame%%Kielitiede:uralilaiset kielet
kiltinänsaame%%Kielitiede:saamelaiset kielet
kimbundu%%Kielitiede:nigeriläis-kongolaiset kielet
kirgiisi%%Kielitiede:turkkilaiset kielet
kirgiisi%%Kielitiede:länsiturkkilaiset kielet
kiribati%%Kielitiede:austronesialaiset kielet
kiribati%%Kielitiede:malaijilais-polynesialaiset kielet
kirkkoslaavi%%Kielitiede:indoeurooppalaiset kielet
kirkkoslaavi%%Kielitiede:slaavilaiset kielet
klassinen newari%%Kielitiede:sinotiibetiläiset kielet 
klassinen newari%%Kielitiede:tiibetiläis-burmalaiset
klingon%%Kielitiede:keinotekoiset kielet
koltansaame%%Kielitiede:uralilaiset kielet
koltansaame%%Kielitiede:saamelaiset kielet
komakielet%%Kielitiede:nilosaharalaiset kielet
komi%%Kielitiede:uralilaiset kielet
komi%%Kielitiede:permiläiset kielet
komori%%Kielitiede:nigeriläis-kongolaiset kielet
kongo%%Kielitiede:error1 BE!nuelais-kongolaiset
konkani%%Kielitiede:indoeurooppalaiset kielet
konkani%%Kielitiede:indoiranilaiset kielet
kopti%%Kielitiede:seemiläis-haamilaiset kielet
kopti%%Kielitiede:egypti
kordofanilaiset kielet%%Kielitiede:nigeriläis-kongolaiset
korjakki%%Kielitiede:kamtšatkalaiset kielet
korjakki%%Kielitiede:tšuktšilaiset kielet
korni%%Kielitiede:indoeurooppalaiset kielet
korni%%Kielitiede:kelttiläiset kielet
korsika%%Kielitiede:indoeurooppalaiset kielet
korsika%%Kielitiede:romaaniset kielet
kosrae%%Kielitiede:austronesialaiset kielet
kpelle%%Kielitiede:nigeriläis-kongolaiset kielet
kreikka%%Kielitiede:indoeurooppalaiset kielet
kreikka%%Kielitiede:kreikka
krimintataari%%Kielitiede:turkkilaiset kielet
krimintataari%%Kielitiede:eteläturkkilaiset kielet
krio%%Kielitiede:kreoli
kroatia%%Kielitiede:indoeurooppalaiset kielet
kroatia%%Kielitiede:slaavilaiset kielet
kru-kieli%%Kielitiede:nigeriläis-kongolaiset kielet
kuanjama%%Kielitiede:error1 BE!nuelais-kongolaiset kielet
kuliakilaiset kielet%%Kielitiede:nilosaharalaiset kielet
kumykki%%Kielitiede:turkkilaiset kielet
kumykki%%Kielitiede:länsiturkkilaiset kielet
kunama%%Kielitiede:nilosaharalaiset kielet
kurdi%%Kielitiede:indoeurooppalaiset kielet
kurdi%%Kielitiede:indoiranilaiset kielet
kurukh%%Kielitiede:dravidakielet
kurukh%%Kielitiede:pohjoisdravidalaiset kielet
kwakiutl%%Kielitiede:wakasilaiset kielet
kymri%%Kielitiede:indoeurooppalaiset kielet
kymri%%Kielitiede:kelttiläiset kielet
ladino 1%%Kielitiede:indoeurooppalaiset kielet
ladino 1%%Kielitiede:romaaniset kielet
ladino 1%%Kielitiede:ladino 2
ladino 2%%Kielitiede:indoeurooppalaiset kielet
ladino 2%%Kielitiede:romaaniset kielet
ladino 2%%Kielitiede:ladino 1
lamba%%Kielitiede:nigeriläis-kongolaiset kielet
land-dajakki-kieli%%Kielitiede:austronesialaiset kielet
land-dajakki-kieli%%Kielitiede:malaijilais-polynesialaiset kielet
lao%%Kielitiede:thailaiset kielet
lao%%Kielitiede:thaikielet
latina%%Kielitiede:indoeurooppalaiset kielet
latina%%Kielitiede:romaaniset kielet
latvia%%Kielitiede:error1 BA!lttilaiset kielet
lezgi%%Kielitiede:pohjoiskaukasialaiset kielet
liettua%%Kielitiede:error1 BA!lttilaiset kielet
liivi%%Kielitiede:uralilaiset kielet
liivi%%Kielitiede:itämerensuomalaiset kielet
limburg%%Kielitiede:indoeurooppalaiset kielet
limburg%%Kielitiede:germaaniset kielet
lingala%%Kielitiede:nigeriläis-kongolaiset kielet
lojban%%Kielitiede:keinotekoiset kielet
lozi%%Kielitiede:nigeriläis-kongolaiset kielet
luganda%%Kielitiede:nigeriläis-kongolaiset kielet
luiseño%%Kielitiede:uto-atsteekkilaiset kielet
luluanluba%%Kielitiede:nigeriläis-kongolaiset kielet
lunda%%Kielitiede:nigeriläis-kongolaiset kielet
luo%%Kielitiede:austronesialaiset kielet
luo%%Kielitiede:malaijilais-polynesialaiset kielet
lusai%%Kielitiede:sinotiibetiläiset kielet
luulajansaame%%Kielitiede:uralilaiset kielet
luulajansaame%%Kielitiede:saamelaiset kielet
luxemburg%%Kielitiede:indoeurooppalaiset kielet
luxemburg%%Kielitiede:germaaniset kielet
lyydi%%Kielitiede:uralilaiset kielet
lyydi%%Kielitiede:itämerensuomalaiset kielet
länsieskimo%%Kielitiede:eskimo-aleuttilaiset kielet
länsieskimo%%Kielitiede:eskimokielet
länsifriisi%%Kielitiede:indoeurooppalaiset kielet
länsifriisi%%Kielitiede:germaaniset kielet
länsigermaaniset kielet%%Kielitiede:indoeurooppalaiset
länsigermaaniset kielet%%Kielitiede:germaaniset kielet
länsislaavilaiset kielet%%Kielitiede:indoeurooppalaiset
länsislaavilaiset kielet%%Kielitiede:slaavilaiset kielet
maasai%%Kielitiede:nilosaharalaiset kielet
maasai%%Kielitiede:itäsudanilaiset kielet
mabakielet%%Kielitiede:nilosaharalaiset kielet
madura%%Kielitiede:austronesialaiset kielet
madura%%Kielitiede:malaijilais-polynesialaiset kielet
magahi%%Kielitiede:indoeurooppalaiset kielet
magahi%%Kielitiede:indoarjalaiset kielet
maithili%%Kielitiede:indoeurooppalaiset kielet
maithili%%Kielitiede:indoarjalaiset kielet
makassar%%Kielitiede:austronesialaiset kielet
makassar%%Kielitiede:malaijilais-polynesialaiset kielet
makedonia%%Kielitiede:indoeurooppalaiset kielet
makedonia%%Kielitiede:slaavilaiset kielet
malagassi%%Kielitiede:austronesialaiset kielet
malagassi%%Kielitiede:malaijilais-polynesialaiset kielet
malaiji%%Kielitiede:austronesialaiset kielet
malaiji%%Kielitiede:malaijilais-polynesialaiset kielet
malaijilais-polynesialaiset kielet%%Kielitiede:austronesialaiset kielet
malajalam%%Kielitiede:dravidakielet
malajalam%%Kielitiede:etelädravidalaiset kielet
malawintonga%%Kielitiede:nigeriläis-kongolaiset kielet
malta%%Kielitiede:seemiläis-haamilaiset kielet
malta%%Kielitiede:seemiläiset kielet
mandar%%Kielitiede:austronesialaiset kielet
mandar%%Kielitiede:malaijilais-polynesialaiset kielet
mandariininkiina%%Kielitiede:sinotiibetiläiset kielet 
mandariininkiina%%Kielitiede:kiinalaiset kielet
mandelaiset kielet%%Kielitiede:nigeriläis-kongolaiset kielet
mandingo%%Kielitiede:nigeriläis-kongolaiset kielet
manipuri%%Kielitiede:sinotiibetiläiset kielet
manksi%%Kielitiede:indoeurooppalaiset kielet
manksi%%Kielitiede:kelttiläiset kielet
manobokieli%%Kielitiede:austronesialaiset kielet
manobokieli%%Kielitiede:malaijilais-polynesialaiset kielet
mansi%%Kielitiede:uralilaiset kielet
mansi%%Kielitiede:ugrilaiset kielet
mantšu%%Kielitiede:tunguusikielet
mantšu%%Kielitiede:etelätunguusilaiset kielet
maori%%Kielitiede:austronesialaiset kielet
maori%%Kielitiede:malaijilais-polynesialaiset kielet
marathi%%Kielitiede:indoeurooppalaiset kielet
marathi%%Kielitiede:indoarjalaiset kielet
mari%%Kielitiede:uralilaiset kielet
mari%%Kielitiede:volgalaiset kielet
marshall%%Kielitiede:austronesialaiset kielet
marshall%%Kielitiede:malaijilais-polynesialaiset kielet
marwari%%Kielitiede:indoeurooppalaiset kielet
marwari%%Kielitiede:indoarjalaiset kielet
matori%%Kielitiede:uralilaiset kielet
matori%%Kielitiede:samojedikielet
mbundu%%Kielitiede:nigeriläis-kongolaiset kielet
mende%%Kielitiede:nigeriläis-kongolaiset kielet
mende%%Kielitiede:mandelaiset kielet
merja%%Kielitiede:suomalais-ugrilaiset kielet
meštšera%%Kielitiede:suomalais-ugrilaiset kielet
micmac%%Kielitiede:algonkin-kielet
miksteekki%%Kielitiede:otomangelaiset kielet
minangkabau%%Kielitiede:austronesialaiset kielet
minangkabau%%Kielitiede:malaijilais-polynesialaiset kielet
mirandeesi%%Kielitiede:indoeurooppalaiset kielet
mirandeesi%%Kielitiede:romaaniset kielet
mohawk%%Kielitiede:irokeesikielet
mohikaani%%Kielitiede:algonkin-kielet
mokša%%Kielitiede:uralilaiset kielet
mokša%%Kielitiede:volgalaiset kielet
moldova%%Kielitiede:indoeurooppalaiset kielet
moldova%%Kielitiede:romaaniset kielet
mongo%%Kielitiede:nigeriläis-kongolaiset kielet
mongoli%%Kielitiede:mongolikielet
mon-khmer-kielet%%Kielitiede:austroaasialaiset
mordva%%Kielitiede:uralilaiset kielet
