nimitys%käsite%käännösvastaavuus%kieli%sanaluokka%sanamuoto%perussanatyyppi%johdostyyppi%käyttösuositus%alkuperä
A-infinitiivi%A-infinitiivi%%suomi%substantiivi%yhdyssana%%%%
I infinitiivi%A-infinitiivi%%suomi%substantiivi%%%%%
TA-infinitiivi%A-infinitiivi%%suomi%%%%%%
abessiivi%abessiivi%%suomi%substantiivi%%%%%
abessive%abessiivi%%englanti%%%%%%
ablatiivi%ablatiivi%%suomi%substantiivi%%%%%
ablative%ablatiivi%%englanti%%%%%%
absoluuttinen adjektiivi%absoluuttinen adjektiivi%%suomi%substantiivi%sanaliitto%%%%
abstrakti paikallissija%abstrakti paikallissija%%suomi%substantiivi%sanaliitto%%%%
additiivinen%additiivinen%%suomi%adjektiivi%%%%%
adessiivi%adessiivi%%suomi%substantiivi%%%%%
adessive%adessiivi%%englanti%%%%%%
adjektiivi%adjektiivi%%suomi%substantiivi%%%%%
A%adjektiivi%%suomi%substantiivi%lyhenne%%%%
adjective%adjektiivi%%englanti%%%%%%
adjektiivilauseke%adjektiivilauseke%%suomi%substantiivi%yhdyssana%%%%
AP%adjektiivilauseke%%suomi%substantiivi%lyhenne%%%%
adpositio%adpositio%%suomi%substantiivi%yhdyssana%%%%
adposition%adpositio%%englanti%%%%%%
adpositiolauseke%adpositiolauseke%%suomi%substantiivi%yhdyssana%%%%
adverbi%adverbi%%suomi%substantiivi%%%%%
ADV%adverbi%%suomi%substantiivi%lyhenne%%%%
adverb%adverbi%%englanti%%%%%%
adverbiaali%adverbiaali%%suomi%substantiivi%%%%%
Advl%adverbiaali%%suomi%substantiivi%lyhenne%%%%
adverbial%adverbiaali%%englanti%%%%%%
adverbiaalikonjunktio%adverbiaalikonjunktio%%suomi%substantiivi%yhdyssana%%%%
adverbiaalilause%adverbiaalilause%%suomi%substantiivi%yhdyssana%%%%
adverbiaalimäärite%adverbiaalimäärite%%suomi%substantiivi%yhdyssana%%%%
adverbiaalitäydennys%adverbiaalitäydennys%%suomi%substantiivi%yhdyssana%%%%
adverbilauseke%adverbilauseke%%suomi%substantiivi%yhdyssana%%%%
AdvP%adverbilauseke%%suomi%substantiivi%lyhenne%%%%
adversatiivinen suhde%adversatiivinen suhde%%suomi%substantiivi%sanaliitto%%%%
affektinen ilmaus%affektinen ilmaus%%suomi%substantiivi%sanaliitto%%%%
agentiivisuus%agentiivisuus%%suomi%substantiivi%%%%%
agentti%agentti%%suomi%substantiivi%%%%%
tekijä%agentti%%suomi%substantiivi%%%%%
agent%agentti%%englanti%%%%%%
agenttiadverbiaali%agenttiadverbiaali%%suomi%substantiivi%yhdyssana%%%%
agenttipartisiippi%agenttipartisiippi%%suomi%substantiivi%yhdyssana%%%%
MA-partisiippi%agenttipartisiippi%%suomi%substantiivi%yhdyssana%%%%
aiemmuus%aiemmuus%%suomi%substantiivi%%%%%
ainesana%ainesana%%suomi%substantiivi%yhdyssana%%%%
mass noun%ainesana%%englanti%%%%%%
akkusatiivi%akkusatiivi%%suomi%substantiivi%%%%%
accusative%akkusatiivi%%englanti%%%%%%
alisteinen kysymyslause%alisteinen kysymyslause%%suomi%substantiivi%sanaliitto%%%%
alisteinen lause%alisteinen lause%%suomi%substantiivi%sanaliitto%%%%
sivulause%alisteinen lause%%suomi%substantiivi%%%%%
alistettu lause%alisteinen lause%%suomi%%%%%%
upote%alisteinen lause%%suomi%%%%%%
upotettu lause%alisteinen lause%%suomi%%%%%%
alkukenttä%alkukenttä%%suomi%substantiivi%yhdyssana%%%%
allatiivi%allatiivi%%suomi%substantiivi%%%%%
allative%allatiivi%%englanti%%%%%%
anafora %anafora (kielioppi)%%suomi%substantiivi%%%%%
anaforinen viittaus%anafora (kielioppi)%%suomi%substantiivi%sanaliitto%%%%
anaphora%anafora (kielioppi)%%englanti%%%%%%
anaforinen%anaforinen%%suomi%adjektiivi%%%%%
antonyymi%antonyymi%%suomi%substantiivi%%%%%
astevastakohta%antonyymi%%suomi%substantiivi%yhdyssana%%%%
antonym%antonyymi%%englanti%%%%%%
appositio%appositio%%suomi%substantiivi%%%%%
apposition%appositio%%englanti%%%%%%
appositiorakenne%appositiorakenne%%suomi%substantiivi%yhdyssana%%%%
appositioyhdyssana%appositioyhdyssana%%suomi%substantiivi%yhdyssana%%%%
apuverbi%apuverbi%%suomi%substantiivi%yhdyssana%%%%
auxiliary%apuverbi%%englanti%%%%%%
argumentti %argumentti (syntaksi)%%suomi%substantiivi%%%%%
komplementti%argumentti (syntaksi)%%suomi%substantiivi%%%%%
täydennys%argumentti (syntaksi)%%suomi%%%%%%
argument%argumentti (syntaksi)%%englanti%%%%%%
argumenttirakenne%argumenttirakenne%%suomi%substantiivi%yhdyssana%%%%
argument structure%argumenttirakenne%%englanti%%%%%%
artikkeli%artikkeli%%suomi%substantiivi%%%%%
DET%artikkeli%%suomi%substantiivi%lyhenne%%%%
determiner%artikkeli%%englanti%%%%%%
asenneadverbi%asenneadverbi%%suomi%substantiivi%yhdyssana%%%%
