nimitys%käsite%käännösvastaavuus%kieli%sanaluokka%sanamuoto%perussanatyyppi%johdostyyppi%käyttösuositus%alkuperä
abessiivi%abessiivi%%suomi%substantiivi%%%%%
ablatiivi%ablatiivi%%suomi%substantiivi%%%%%
adessiivi%adessiivi%%suomi%substantiivi%%%%%
adjektiivi%adjektiivi%%suomi%substantiivi%%%%%
A%adjektiivi%%suomi%substantiivi%lyhenne%%%%
adjektiivilauseke%adjektiivilauseke%%suomi%substantiivi%yhdyssana%%%%
AP%adjektiivilauseke%%suomi%substantiivi%lyhenne%%%%
adpositio%adpositio%%suomi%substantiivi%yhdyssana%%%%
adpositiolauseke%adpositiolauseke%%suomi%substantiivi%yhdyssana%%%%
adverbi%adverbi%%suomi%substantiivi%%%%%
ADV%adverbi%%suomi%substantiivi%lyhenne%%%%
adverbiaali%adverbiaali%%suomi%substantiivi%%%%%
Advl%adverbiaali%%suomi%substantiivi%lyhenne%%%%
adverbiaalilause%adverbiaalilause%%suomi%substantiivi%yhdyssana%%%%
adverbilauseke%adverbilauseke%%suomi%substantiivi%yhdyssana%%%%
AdvP%adverbilauseke%%suomi%substantiivi%lyhenne%%%%
agentti%agentti%%suomi%substantiivi%%%%%
tekijä%agentti%%suomi%substantiivi%%%%%
ainesana%ainesana%%suomi%substantiivi%yhdyssana%%%%
akkusatiivi%akkusatiivi%%suomi%substantiivi%%%%%
allatiivi%allatiivi%%suomi%substantiivi%%%%%
anafora%anafora%%suomi%substantiivi%%%%%
anaforinen viittaus%anafora%%suomi%substantiivi%sanaliitto%%%%
anaforinen%anaforinen%%suomi%adjektiivi%%%%%
antonyymi%antonyymi%%suomi%substantiivi%%%%%
astevastakohta%antonyymi%%suomi%substantiivi%yhdyssana%%%%
appositio%appositio%%suomi%substantiivi%%%%%
apuverbi%apuverbi%%suomi%substantiivi%yhdyssana%%%%
argumentti %argumentti (syntaksi)%%suomi%substantiivi%%%%%
komplementti%argumentti (syntaksi)%%suomi%substantiivi%%%%%
täydennys%argumentti (syntaksi)%%suomi%%%%%%
argumenttirakenne%argumenttirakenne%%suomi%substantiivi%yhdyssana%%%%
artikkeli%artikkeli%%suomi%substantiivi%%%%%
DET%artikkeli%%suomi%substantiivi%lyhenne%%%%
aspekti%aspekti%%suomi%substantiivi%%%%%
astevaihtelu%astevaihtelu%%suomi%substantiivi%yhdyssana%%%%
asyndeettisyys%asyndeettisyys%%suomi%substantiivi%%%%%
asyndeton%asyndeettisyys%%suomi%substantiivi%%%%%
